DateCongo the Democratic Republic of the Trail 0,Congo the Democratic Republic of the Trail 1,Congo the Democratic Republic of the Trail 2,Congo the Democratic Republic of the Trail 3,Congo the Democratic Republic of the Trail 4,Congo the Democratic Republic of the Trail 5,Congo the Democratic Republic of the Trail 6,Congo the Democratic Republic of the Trail 7,Congo the Democratic Republic of the Trail 8,Congo the Democratic Republic of the Trail 9,Congo the Democratic Republic of the Trail 10,Congo the Democratic Republic of the Trail 11,Congo the Democratic Republic of the Trail 12,Congo the Democratic Republic of the Trail 13,Congo the Democratic Republic of the Trail 14,Congo the Democratic Republic of the Trail 15,Congo the Democratic Republic of the Trail 16,Congo the Democratic Republic of the Trail 17,Congo the Democratic Republic of the Trail 18,Congo the Democratic Republic of the Trail 19,Congo the Democratic Republic of the Trail 20,Congo the Democratic Republic of the Trail 21,Congo the Democratic Republic of the Trail 22,Congo the Democratic Republic of the Trail 23,Congo the Democratic Republic of the Trail 24,Congo the Democratic Republic of the Trail 25,Congo the Democratic Republic of the Trail 26,Congo the Democratic Republic of the Trail 27,Congo the Democratic Republic of the Trail 28,Congo the Democratic Republic of the Trail 29,Congo the Democratic Republic of the Trail 30,Congo the Democratic Republic of the Trail 31,Congo the Democratic Republic of the Trail 32,Congo the Democratic Republic of the Trail 33,Congo the Democratic Republic of the Trail 34,Congo the Democratic Republic of the Trail 35,Congo the Democratic Republic of the Trail 36,Congo the Democratic Republic of the Trail 37,Congo the Democratic Republic of the Trail 38,Congo the Democratic Republic of the Trail 39,Congo the Democratic Republic of the Trail 40,Congo the Democratic Republic of the Trail 41,Congo the Democratic Republic of the Trail 42,Congo the Democratic Republic of the Trail 43,Congo the Democratic Republic of the Trail 44,Congo the Democratic Republic of the Trail 45,Congo the Democratic Republic of the Trail 46,Congo the Democratic Republic of the Trail 47,Congo the Democratic Republic of the Trail 48,Congo the Democratic Republic of the Trail 49,Actual,Median
2019/10/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019/10/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
